selection_metric,competition_intensity,time,bridge_share,bridge_capacity,sink_capacity,bridge_selection_score,sink_selection_score,bridge_material_growth,sink_material_growth,mean_material_growth,population_mass
engagement proxy,1.2,38.0,9.794866226284864e-18,0.8393914975714976,0.08542753035510568,0.07640985232788475,0.9998965324132096,0.032307095761174465,-0.04987020947522204,-0.04987020947522204,0.16400239261800742
engagement proxy,1.2,39.0,3.132367623946285e-18,0.8393914975714976,0.08542226968581096,0.07640985232788475,0.9998965421848007,0.032307095761174465,-0.04987052550624337,-0.04987052550624337,0.15602412632990362
engagement proxy,1.2,40.0,1.0017213707048604e-18,0.8393914975714976,0.08541808560442085,0.07640985232788475,0.9998965499559919,0.032307095761174465,-0.04987077686197442,-0.04987077686197442,0.14843393863272109
engagement proxy,1.2,41.0,3.203473589597572e-19,0.8393914975714976,0.08541475785060355,0.07640985232788475,0.9998965561362894,0.032307095761174465,-0.04987097677441536,-0.04987097677441536,0.14121296288072924
engagement proxy,1.2,42.0,1.0244608198389499e-19,0.8393914975714976,0.08541211120464942,0.07640985232788475,0.999896561051371,0.032307095761174465,-0.04987113576977588,-0.04987113576977588,0.134343247143121
engagement proxy,1.2,43.0,3.2761935946736605e-20,0.8393914975714976,0.08541000628553752,0.07640985232788475,0.9998965649602461,0.032307095761174465,-0.0498712622212776,-0.0498712622212776,0.12780771046351644
engagement proxy,1.2,44.0,1.0477164391273132e-20,0.8393914975714976,0.08540833222591859,0.07640985232788475,0.9998965680689014,0.032307095761174465,-0.04987136278920094,-0.04987136278920094,0.12159010106280367
engagement proxy,1.2,45.0,3.3505643094644654e-21,0.8393914975714976,0.08540700084230837,0.07640985232788475,0.9998965705411557,0.032307095761174465,-0.04987144277110773,-0.04987144277110773,0.11567495643562732
engagement proxy,1.2,46.0,1.0714999537007492e-21,0.8393914975714976,0.0854059419959963,0.07640985232788475,0.9998965725072916,0.032307095761174465,-0.04987150638053188,-0.04987150638053188,0.11004756528236598
engagement proxy,1.2,47.0,3.4266232257053264e-22,0.8393914975714976,0.0854050999019218,0.07640985232788475,0.999896574070921,0.032307095761174465,-0.04987155696872154,-0.04987155696872154,0.10469393121301945
engagement proxy,1.2,48.0,1.0958233520612257e-22,0.8393914975714976,0.08540443019209282,0.07640985232788475,0.9998965753144444,0.032307095761174465,-0.049871597201052206,-0.049871597201052206,0.0996007381562723
engagement proxy,1.2,49.0,3.504408679102329e-23,0.8393914975714976,0.08540389757948239,0.07640985232788475,0.9998965763033939,0.032307095761174465,-0.04987162919736681,-0.04987162919736681,0.0947553174055143
engagement proxy,1.2,50.0,1.1206988930468515e-23,0.8393914975714976,0.08540347399973106,0.07640985232788475,0.9998965770898856,0.032307095761174465,-0.049871654643611554,-0.049871654643611554,0.09014561623333496
engagement proxy,1.2,51.0,3.583959870999336e-24,0.8393914975714976,0.0854031371330004,0.07640985232788475,0.9998965777153663,0.032307095761174465,-0.049871674880634626,-0.049871674880634626,0.08576016800662806
engagement proxy,1.2,52.0,1.1461391126066123e-24,0.8393914975714976,0.08540286922825668,0.07640985232788475,0.9998965782127985,0.032307095761174465,-0.04987169097481654,-0.04987169097481654,0.08158806373569089
engagement proxy,1.2,53.0,3.6653168896509193e-25,0.8393914975714976,0.08540265616813554,0.07640985232788475,0.9998965786083964,0.032307095761174465,-0.049871703774247725,-0.049871703774247725,0.07761892499239073
engagement proxy,1.2,54.0,1.17215683050357e-25,0.8393914975714976,0.08540248672517715,0.07640985232788475,0.9998965789230074,0.032307095761174465,-0.04987171395340967,-0.04987171395340967,0.07384287813445164
engagement proxy,1.2,55.0,3.7485207314051003e-26,0.8393914975714976,0.08540235197028062,0.07640985232788475,0.9998965791732111,0.032307095761174465,-0.049871722048711604,-0.049871722048711604,0.07025052977508892
engagement proxy,1.2,56.0,1.1987651570244736e-26,0.8393914975714976,0.08540224480223152,0.07640985232788475,0.9998965793721927,0.032307095761174465,-0.049871728486753815,-0.049871728486753815,0.06683294343950077
engagement proxy,1.2,57.0,3.833613321996295e-27,0.8393914975714976,0.08540215957352675,0.07640985232788475,0.9998965795304389,0.032307095761174465,-0.04987173360680595,-0.04987173360680595,0.06358161735206268
engagement proxy,1.2,58.0,1.2259774997474098e-27,0.8393914975714976,0.08540209179278953,0.07640985232788475,0.9998965796562888,0.032307095761174465,-0.04987173767868418,-0.04987173767868418,0.060488463300416344
engagement proxy,1.2,59.0,3.920637538081795e-28,0.8393914975714976,0.08540203788809901,0.07640985232788475,0.9998965797563747,0.032307095761174465,-0.049871740916969054,-0.049871740916969054,0.0575457865249708
engagement proxy,1.2,60.0,1.2538075704020907e-28,0.8393914975714976,0.08540199501876644,0.07640985232788475,0.999896579835971,0.032307095761174465,-0.04987174349231285,-0.04987174349231285,0.054746266584617176
engagement proxy,1.2,61.0,4.00963722911208e-29,0.8393914975714976,0.0854019609256419,0.07640985232788475,0.9998965798992724,0.032307095761174465,-0.04987174554043239,-0.04987174554043239,0.05208293915168504
engagement proxy,1.2,62.0,1.2822693918464362e-29,0.8393914975714976,0.08540193381206458,0.07640985232788475,0.9998965799496146,0.032307095761174465,-0.04987174716926071,-0.04987174716926071,0.04954917869132709
engagement proxy,1.2,63.0,4.100657239597249e-30,0.8393914975714976,0.08540191224918359,0.07640985232788475,0.9998965799896506,0.032307095761174465,-0.04987174846463501,-0.04987174846463501,0.04713868198260281
engagement proxy,1.2,64.0,1.3113773051760072e-30,0.8393914975714976,0.08540189510066103,0.07640985232788475,0.9998965800214904,0.032307095761174465,-0.049871749494819956,-0.049871749494819956,0.044845452440539064
engagement proxy,1.2,65.0,4.193743431814029e-31,0.8393914975714976,0.08540188146278936,0.07640985232788475,0.999896580046812,0.032307095761174465,-0.04987175031410512,-0.04987175031410512,0.042663785200371084
engagement proxy,1.2,66.0,1.341145976978323e-31,0.8393914975714976,0.08540187061686769,0.07640985232788475,0.9998965800669499,0.032307095761174465,-0.049871750965665936,-0.049871750965665936,0.04058825292701367
engagement proxy,1.2,67.0,4.2889427089862597e-32,0.8393914975714976,0.08540186199132742,0.07640985232788475,0.9998965800829649,0.032307095761174465,-0.049871751483838954,-0.049871751483838954,0.03861369231457872
engagement proxy,1.2,68.0,1.3715904067411827e-32,0.8393914975714976,0.08540185513161146,0.07640985232788475,0.9998965800957015,0.032307095761174465,-0.04987175189593137,-0.04987175189593137,0.036735191242442906
engagement proxy,1.2,69.0,4.386303038964441e-33,0.8393914975714976,0.08540184967621968,0.07640985232788475,0.9998965801058306,0.032307095761174465,-0.04987175222366005,-0.04987175222366005,0.034948076555980916
engagement proxy,1.2,70.0,1.4027259344222475e-33,0.8393914975714976,0.08540184533765825,0.07640985232788475,0.999896580113886,0.032307095761174465,-0.04987175248429595,-0.04987175248429595,0.03324790244161764
engagement proxy,1.2,71.0,4.485873478425255e-34,0.8393914975714976,0.08540184188728925,0.07640985232788475,0.9998965801202925,0.032307095761174465,-0.049871752691574345,-0.049871752691574345,0.031630439367318235
engagement proxy,1.2,72.0,1.4345682481859961e-34,0.8393914975714976,0.08540183914328148,0.07640985232788475,0.9998965801253873,0.032307095761174465,-0.0498717528564186,-0.0498717528564186,0.030091663561032517
engagement proxy,1.2,73.0,4.5877041976090484e-35,0.8393914975714976,0.0854018369610284,0.07640985232788475,0.999896580129439,0.032307095761174465,-0.04987175298751586,-0.04987175298751586,0.028627747000941332
engagement proxy,1.2,74.0,1.4671333923134127e-35,0.8393914975714976,0.0854018352255273,0.07640985232788475,0.9998965801326614,0.032307095761174465,-0.049871753091774815,-0.049871753091774815,0.027235047892620084
engagement proxy,1.2,75.0,4.6918465056115446e-36,0.8393914975714976,0.08540183384531891,0.07640985232788475,0.9998965801352241,0.032307095761174465,-0.04987175317468983,-0.04987175317468983,0.025910101609442297
engagement proxy,1.2,76.0,1.5004377752893706e-36,0.8393914975714976,0.08540183274766748,0.07640985232788475,0.999896580137262,0.032307095761174465,-0.04987175324063043,-0.04987175324063043,0.024649612073695034
engagement proxy,1.2,77.0,4.7983528762449045e-37,0.8393914975714976,0.08540183187472787,0.07640985232788475,0.9998965801388828,0.032307095761174465,-0.04987175329307164,-0.04987175329307164,0.023450443556972095
engagement proxy,1.2,78.0,1.5344981780723791e-37,0.8393914975714976,0.08540183118049689,0.07640985232788475,0.9998965801401718,0.032307095761174465,-0.04987175333477706,-0.04987175333477706,0.022309612879452392
engagement proxy,1.2,79.0,4.907276974482784e-38,0.8393914975714976,0.08540183062838928,0.07640985232788475,0.999896580141197,0.032307095761174465,-0.04987175336794452,-0.04987175336794452,0.021224281988661674
engagement proxy,1.2,80.0,1.5693317625512912e-38,0.8393914975714976,0.08540183018930941,0.07640985232788475,0.9998965801420121,0.032307095761174465,-0.04987175339432192,-0.04987175339432192,0.020191750899258797
