repair_baseline,substitute_damage,regime,stable_count,low_trap_present,high_state_present,lower_boundary_present
0.32000000000000006,0.2658333333333333,bridge region,1,False,True,False
0.32000000000000006,0.272,bridge region,1,False,True,False
0.32000000000000006,0.2781666666666667,threshold trap,2,True,True,False
0.32000000000000006,0.2843333333333333,threshold trap,2,True,True,False
0.32000000000000006,0.2905,threshold trap,2,True,True,False
0.32000000000000006,0.2966666666666667,threshold trap,2,True,True,False
0.32000000000000006,0.30283333333333334,threshold trap,2,True,True,False
0.32000000000000006,0.309,threshold trap,2,True,True,False
0.32000000000000006,0.31516666666666665,threshold trap,2,True,True,False
0.32000000000000006,0.32133333333333336,collapse-prone,2,True,True,True
0.32000000000000006,0.32749999999999996,collapse-prone,2,True,True,True
0.32000000000000006,0.33366666666666667,collapse-prone,2,True,True,True
0.32000000000000006,0.3398333333333333,collapse-prone,2,True,True,True
0.32000000000000006,0.346,collapse-prone,2,True,True,True
0.32000000000000006,0.35216666666666663,collapse-prone,2,True,True,True
0.32000000000000006,0.35833333333333334,collapse-prone,2,True,True,True
0.32000000000000006,0.3645,collapse-prone,2,True,True,True
0.32000000000000006,0.37066666666666664,collapse-prone,2,True,True,True
0.32000000000000006,0.3768333333333333,collapse-prone,2,True,True,True
0.32000000000000006,0.383,collapse-prone,2,True,True,True
0.32000000000000006,0.38916666666666666,collapse-prone,2,True,True,True
0.32000000000000006,0.3953333333333333,collapse-prone,2,True,True,True
0.32000000000000006,0.40149999999999997,collapse-prone,2,True,True,True
0.32000000000000006,0.4076666666666667,collapse-prone,2,True,True,True
0.32000000000000006,0.4138333333333333,collapse-prone,2,True,True,True
0.32000000000000006,0.42,collapse-prone,2,True,True,True
0.32499999999999996,0.05,bridge region,1,False,True,False
0.32499999999999996,0.05616666666666667,bridge region,1,False,True,False
0.32499999999999996,0.06233333333333334,bridge region,1,False,True,False
0.32499999999999996,0.0685,bridge region,1,False,True,False
0.32499999999999996,0.07466666666666667,bridge region,1,False,True,False
0.32499999999999996,0.08083333333333334,bridge region,1,False,True,False
0.32499999999999996,0.087,bridge region,1,False,True,False
0.32499999999999996,0.09316666666666668,bridge region,1,False,True,False
0.32499999999999996,0.09933333333333333,bridge region,1,False,True,False
0.32499999999999996,0.10550000000000001,bridge region,1,False,True,False
0.32499999999999996,0.11166666666666666,bridge region,1,False,True,False
0.32499999999999996,0.11783333333333335,bridge region,1,False,True,False
0.32499999999999996,0.124,bridge region,1,False,True,False
0.32499999999999996,0.13016666666666665,bridge region,1,False,True,False
0.32499999999999996,0.13633333333333333,bridge region,1,False,True,False
0.32499999999999996,0.14250000000000002,bridge region,1,False,True,False
0.32499999999999996,0.14866666666666667,bridge region,1,False,True,False
0.32499999999999996,0.15483333333333332,bridge region,1,False,True,False
0.32499999999999996,0.161,bridge region,1,False,True,False
0.32499999999999996,0.16716666666666669,bridge region,1,False,True,False
0.32499999999999996,0.17333333333333334,bridge region,1,False,True,False
0.32499999999999996,0.1795,bridge region,1,False,True,False
0.32499999999999996,0.1856666666666667,bridge region,1,False,True,False
0.32499999999999996,0.19183333333333336,bridge region,1,False,True,False
0.32499999999999996,0.198,bridge region,1,False,True,False
0.32499999999999996,0.20416666666666666,bridge region,1,False,True,False
0.32499999999999996,0.21033333333333332,bridge region,1,False,True,False
0.32499999999999996,0.21650000000000003,bridge region,1,False,True,False
0.32499999999999996,0.22266666666666668,bridge region,1,False,True,False
0.32499999999999996,0.22883333333333333,bridge region,1,False,True,False
0.32499999999999996,0.235,bridge region,1,False,True,False
0.32499999999999996,0.2411666666666667,bridge region,1,False,True,False
0.32499999999999996,0.24733333333333335,bridge region,1,False,True,False
0.32499999999999996,0.2535,bridge region,1,False,True,False
0.32499999999999996,0.25966666666666666,bridge region,1,False,True,False
0.32499999999999996,0.2658333333333333,bridge region,1,False,True,False
0.32499999999999996,0.272,bridge region,1,False,True,False
0.32499999999999996,0.2781666666666667,bridge region,1,False,True,False
0.32499999999999996,0.2843333333333333,threshold trap,2,True,True,False
0.32499999999999996,0.2905,threshold trap,2,True,True,False
0.32499999999999996,0.2966666666666667,threshold trap,2,True,True,False
0.32499999999999996,0.30283333333333334,threshold trap,2,True,True,False
0.32499999999999996,0.309,threshold trap,2,True,True,False
0.32499999999999996,0.31516666666666665,threshold trap,2,True,True,False
0.32499999999999996,0.32133333333333336,threshold trap,2,True,True,False
0.32499999999999996,0.32749999999999996,collapse-prone,2,True,True,True
0.32499999999999996,0.33366666666666667,collapse-prone,2,True,True,True
0.32499999999999996,0.3398333333333333,collapse-prone,2,True,True,True
0.32499999999999996,0.346,collapse-prone,2,True,True,True
0.32499999999999996,0.35216666666666663,collapse-prone,2,True,True,True
0.32499999999999996,0.35833333333333334,collapse-prone,2,True,True,True
0.32499999999999996,0.3645,collapse-prone,2,True,True,True
0.32499999999999996,0.37066666666666664,collapse-prone,2,True,True,True
0.32499999999999996,0.3768333333333333,collapse-prone,2,True,True,True
0.32499999999999996,0.383,collapse-prone,2,True,True,True
0.32499999999999996,0.38916666666666666,collapse-prone,2,True,True,True
0.32499999999999996,0.3953333333333333,collapse-prone,2,True,True,True
0.32499999999999996,0.40149999999999997,collapse-prone,2,True,True,True
0.32499999999999996,0.4076666666666667,collapse-prone,2,True,True,True
0.32499999999999996,0.4138333333333333,collapse-prone,2,True,True,True
0.32499999999999996,0.42,collapse-prone,2,True,True,True
0.32999999999999996,0.05,bridge region,1,False,True,False
0.32999999999999996,0.05616666666666667,bridge region,1,False,True,False
0.32999999999999996,0.06233333333333334,bridge region,1,False,True,False
0.32999999999999996,0.0685,bridge region,1,False,True,False
0.32999999999999996,0.07466666666666667,bridge region,1,False,True,False
0.32999999999999996,0.08083333333333334,bridge region,1,False,True,False
0.32999999999999996,0.087,bridge region,1,False,True,False
0.32999999999999996,0.09316666666666668,bridge region,1,False,True,False
0.32999999999999996,0.09933333333333333,bridge region,1,False,True,False
0.32999999999999996,0.10550000000000001,bridge region,1,False,True,False
0.32999999999999996,0.11166666666666666,bridge region,1,False,True,False
0.32999999999999996,0.11783333333333335,bridge region,1,False,True,False
0.32999999999999996,0.124,bridge region,1,False,True,False
0.32999999999999996,0.13016666666666665,bridge region,1,False,True,False
0.32999999999999996,0.13633333333333333,bridge region,1,False,True,False
0.32999999999999996,0.14250000000000002,bridge region,1,False,True,False
0.32999999999999996,0.14866666666666667,bridge region,1,False,True,False
0.32999999999999996,0.15483333333333332,bridge region,1,False,True,False
0.32999999999999996,0.161,bridge region,1,False,True,False
0.32999999999999996,0.16716666666666669,bridge region,1,False,True,False
0.32999999999999996,0.17333333333333334,bridge region,1,False,True,False
0.32999999999999996,0.1795,bridge region,1,False,True,False
0.32999999999999996,0.1856666666666667,bridge region,1,False,True,False
0.32999999999999996,0.19183333333333336,bridge region,1,False,True,False
0.32999999999999996,0.198,bridge region,1,False,True,False
0.32999999999999996,0.20416666666666666,bridge region,1,False,True,False
0.32999999999999996,0.21033333333333332,bridge region,1,False,True,False
0.32999999999999996,0.21650000000000003,bridge region,1,False,True,False
0.32999999999999996,0.22266666666666668,bridge region,1,False,True,False
0.32999999999999996,0.22883333333333333,bridge region,1,False,True,False
0.32999999999999996,0.235,bridge region,1,False,True,False
0.32999999999999996,0.2411666666666667,bridge region,1,False,True,False
0.32999999999999996,0.24733333333333335,bridge region,1,False,True,False
0.32999999999999996,0.2535,bridge region,1,False,True,False
0.32999999999999996,0.25966666666666666,bridge region,1,False,True,False
0.32999999999999996,0.2658333333333333,bridge region,1,False,True,False
0.32999999999999996,0.272,bridge region,1,False,True,False
0.32999999999999996,0.2781666666666667,bridge region,1,False,True,False
0.32999999999999996,0.2843333333333333,bridge region,1,False,True,False
0.32999999999999996,0.2905,threshold trap,2,True,True,False
0.32999999999999996,0.2966666666666667,threshold trap,2,True,True,False
0.32999999999999996,0.30283333333333334,threshold trap,2,True,True,False
0.32999999999999996,0.309,threshold trap,2,True,True,False
0.32999999999999996,0.31516666666666665,threshold trap,2,True,True,False
0.32999999999999996,0.32133333333333336,threshold trap,2,True,True,False
0.32999999999999996,0.32749999999999996,threshold trap,2,True,True,False
0.32999999999999996,0.33366666666666667,collapse-prone,2,True,True,True
0.32999999999999996,0.3398333333333333,collapse-prone,2,True,True,True
0.32999999999999996,0.346,collapse-prone,2,True,True,True
0.32999999999999996,0.35216666666666663,collapse-prone,2,True,True,True
0.32999999999999996,0.35833333333333334,collapse-prone,2,True,True,True
0.32999999999999996,0.3645,collapse-prone,2,True,True,True
0.32999999999999996,0.37066666666666664,collapse-prone,2,True,True,True
0.32999999999999996,0.3768333333333333,collapse-prone,2,True,True,True
0.32999999999999996,0.383,collapse-prone,2,True,True,True
0.32999999999999996,0.38916666666666666,collapse-prone,2,True,True,True
0.32999999999999996,0.3953333333333333,collapse-prone,2,True,True,True
0.32999999999999996,0.40149999999999997,collapse-prone,2,True,True,True
0.32999999999999996,0.4076666666666667,collapse-prone,2,True,True,True
0.32999999999999996,0.4138333333333333,collapse-prone,2,True,True,True
0.32999999999999996,0.42,collapse-prone,2,True,True,True
0.33499999999999996,0.05,bridge region,1,False,True,False
0.33499999999999996,0.05616666666666667,bridge region,1,False,True,False
0.33499999999999996,0.06233333333333334,bridge region,1,False,True,False
0.33499999999999996,0.0685,bridge region,1,False,True,False
0.33499999999999996,0.07466666666666667,bridge region,1,False,True,False
0.33499999999999996,0.08083333333333334,bridge region,1,False,True,False
0.33499999999999996,0.087,bridge region,1,False,True,False
0.33499999999999996,0.09316666666666668,bridge region,1,False,True,False
0.33499999999999996,0.09933333333333333,bridge region,1,False,True,False
0.33499999999999996,0.10550000000000001,bridge region,1,False,True,False
0.33499999999999996,0.11166666666666666,bridge region,1,False,True,False
0.33499999999999996,0.11783333333333335,bridge region,1,False,True,False
0.33499999999999996,0.124,bridge region,1,False,True,False
0.33499999999999996,0.13016666666666665,bridge region,1,False,True,False
0.33499999999999996,0.13633333333333333,bridge region,1,False,True,False
0.33499999999999996,0.14250000000000002,bridge region,1,False,True,False
0.33499999999999996,0.14866666666666667,bridge region,1,False,True,False
0.33499999999999996,0.15483333333333332,bridge region,1,False,True,False
0.33499999999999996,0.161,bridge region,1,False,True,False
0.33499999999999996,0.16716666666666669,bridge region,1,False,True,False
0.33499999999999996,0.17333333333333334,bridge region,1,False,True,False
0.33499999999999996,0.1795,bridge region,1,False,True,False
0.33499999999999996,0.1856666666666667,bridge region,1,False,True,False
0.33499999999999996,0.19183333333333336,bridge region,1,False,True,False
0.33499999999999996,0.198,bridge region,1,False,True,False
0.33499999999999996,0.20416666666666666,bridge region,1,False,True,False
0.33499999999999996,0.21033333333333332,bridge region,1,False,True,False
0.33499999999999996,0.21650000000000003,bridge region,1,False,True,False
0.33499999999999996,0.22266666666666668,bridge region,1,False,True,False
0.33499999999999996,0.22883333333333333,bridge region,1,False,True,False
0.33499999999999996,0.235,bridge region,1,False,True,False
0.33499999999999996,0.2411666666666667,bridge region,1,False,True,False
0.33499999999999996,0.24733333333333335,bridge region,1,False,True,False
0.33499999999999996,0.2535,bridge region,1,False,True,False
0.33499999999999996,0.25966666666666666,bridge region,1,False,True,False
0.33499999999999996,0.2658333333333333,bridge region,1,False,True,False
0.33499999999999996,0.272,bridge region,1,False,True,False
0.33499999999999996,0.2781666666666667,bridge region,1,False,True,False
0.33499999999999996,0.2843333333333333,bridge region,1,False,True,False
0.33499999999999996,0.2905,bridge region,1,False,True,False
0.33499999999999996,0.2966666666666667,threshold trap,2,True,True,False
0.33499999999999996,0.30283333333333334,threshold trap,2,True,True,False
0.33499999999999996,0.309,threshold trap,2,True,True,False
0.33499999999999996,0.31516666666666665,threshold trap,2,True,True,False
0.33499999999999996,0.32133333333333336,threshold trap,2,True,True,False
0.33499999999999996,0.32749999999999996,threshold trap,2,True,True,False
0.33499999999999996,0.33366666666666667,threshold trap,2,True,True,False
0.33499999999999996,0.3398333333333333,collapse-prone,2,True,True,True
0.33499999999999996,0.346,collapse-prone,2,True,True,True
0.33499999999999996,0.35216666666666663,collapse-prone,2,True,True,True
0.33499999999999996,0.35833333333333334,collapse-prone,2,True,True,True
0.33499999999999996,0.3645,collapse-prone,2,True,True,True
0.33499999999999996,0.37066666666666664,collapse-prone,2,True,True,True
0.33499999999999996,0.3768333333333333,collapse-prone,2,True,True,True
0.33499999999999996,0.383,collapse-prone,2,True,True,True
0.33499999999999996,0.38916666666666666,collapse-prone,2,True,True,True
0.33499999999999996,0.3953333333333333,collapse-prone,2,True,True,True
0.33499999999999996,0.40149999999999997,collapse-prone,2,True,True,True
0.33499999999999996,0.4076666666666667,collapse-prone,2,True,True,True
0.33499999999999996,0.4138333333333333,collapse-prone,2,True,True,True
0.33499999999999996,0.42,collapse-prone,2,True,True,True
0.33999999999999997,0.05,bridge region,1,False,True,False
0.33999999999999997,0.05616666666666667,bridge region,1,False,True,False
0.33999999999999997,0.06233333333333334,bridge region,1,False,True,False
0.33999999999999997,0.0685,bridge region,1,False,True,False
0.33999999999999997,0.07466666666666667,bridge region,1,False,True,False
0.33999999999999997,0.08083333333333334,bridge region,1,False,True,False
0.33999999999999997,0.087,bridge region,1,False,True,False
0.33999999999999997,0.09316666666666668,bridge region,1,False,True,False
0.33999999999999997,0.09933333333333333,bridge region,1,False,True,False
0.33999999999999997,0.10550000000000001,bridge region,1,False,True,False
0.33999999999999997,0.11166666666666666,bridge region,1,False,True,False
0.33999999999999997,0.11783333333333335,bridge region,1,False,True,False
0.33999999999999997,0.124,bridge region,1,False,True,False
0.33999999999999997,0.13016666666666665,bridge region,1,False,True,False
0.33999999999999997,0.13633333333333333,bridge region,1,False,True,False
0.33999999999999997,0.14250000000000002,bridge region,1,False,True,False
0.33999999999999997,0.14866666666666667,bridge region,1,False,True,False
0.33999999999999997,0.15483333333333332,bridge region,1,False,True,False
0.33999999999999997,0.161,bridge region,1,False,True,False
0.33999999999999997,0.16716666666666669,bridge region,1,False,True,False
0.33999999999999997,0.17333333333333334,bridge region,1,False,True,False
0.33999999999999997,0.1795,bridge region,1,False,True,False
0.33999999999999997,0.1856666666666667,bridge region,1,False,True,False
0.33999999999999997,0.19183333333333336,bridge region,1,False,True,False
0.33999999999999997,0.198,bridge region,1,False,True,False
0.33999999999999997,0.20416666666666666,bridge region,1,False,True,False
0.33999999999999997,0.21033333333333332,bridge region,1,False,True,False
0.33999999999999997,0.21650000000000003,bridge region,1,False,True,False
0.33999999999999997,0.22266666666666668,bridge region,1,False,True,False
0.33999999999999997,0.22883333333333333,bridge region,1,False,True,False
0.33999999999999997,0.235,bridge region,1,False,True,False
0.33999999999999997,0.2411666666666667,bridge region,1,False,True,False
0.33999999999999997,0.24733333333333335,bridge region,1,False,True,False
0.33999999999999997,0.2535,bridge region,1,False,True,False
0.33999999999999997,0.25966666666666666,bridge region,1,False,True,False
0.33999999999999997,0.2658333333333333,bridge region,1,False,True,False
0.33999999999999997,0.272,bridge region,1,False,True,False
0.33999999999999997,0.2781666666666667,bridge region,1,False,True,False
0.33999999999999997,0.2843333333333333,bridge region,1,False,True,False
0.33999999999999997,0.2905,bridge region,1,False,True,False
0.33999999999999997,0.2966666666666667,threshold trap,2,True,True,False
0.33999999999999997,0.30283333333333334,threshold trap,2,True,True,False
0.33999999999999997,0.309,threshold trap,2,True,True,False
0.33999999999999997,0.31516666666666665,threshold trap,2,True,True,False
0.33999999999999997,0.32133333333333336,threshold trap,2,True,True,False
0.33999999999999997,0.32749999999999996,threshold trap,2,True,True,False
0.33999999999999997,0.33366666666666667,threshold trap,2,True,True,False
0.33999999999999997,0.3398333333333333,threshold trap,2,True,True,False
0.33999999999999997,0.346,collapse-prone,2,True,True,True
0.33999999999999997,0.35216666666666663,collapse-prone,2,True,True,True
0.33999999999999997,0.35833333333333334,collapse-prone,2,True,True,True
0.33999999999999997,0.3645,collapse-prone,2,True,True,True
0.33999999999999997,0.37066666666666664,collapse-prone,2,True,True,True
0.33999999999999997,0.3768333333333333,collapse-prone,2,True,True,True
0.33999999999999997,0.383,collapse-prone,2,True,True,True
0.33999999999999997,0.38916666666666666,collapse-prone,2,True,True,True
0.33999999999999997,0.3953333333333333,collapse-prone,2,True,True,True
0.33999999999999997,0.40149999999999997,collapse-prone,2,True,True,True
0.33999999999999997,0.4076666666666667,collapse-prone,2,True,True,True
0.33999999999999997,0.4138333333333333,collapse-prone,2,True,True,True
0.33999999999999997,0.42,collapse-prone,2,True,True,True
0.345,0.05,bridge region,1,False,True,False
0.345,0.05616666666666667,bridge region,1,False,True,False
0.345,0.06233333333333334,bridge region,1,False,True,False
0.345,0.0685,bridge region,1,False,True,False
0.345,0.07466666666666667,bridge region,1,False,True,False
0.345,0.08083333333333334,bridge region,1,False,True,False
0.345,0.087,bridge region,1,False,True,False
0.345,0.09316666666666668,bridge region,1,False,True,False
0.345,0.09933333333333333,bridge region,1,False,True,False
0.345,0.10550000000000001,bridge region,1,False,True,False
0.345,0.11166666666666666,bridge region,1,False,True,False
0.345,0.11783333333333335,bridge region,1,False,True,False
0.345,0.124,bridge region,1,False,True,False
0.345,0.13016666666666665,bridge region,1,False,True,False
0.345,0.13633333333333333,bridge region,1,False,True,False
0.345,0.14250000000000002,bridge region,1,False,True,False
0.345,0.14866666666666667,bridge region,1,False,True,False
0.345,0.15483333333333332,bridge region,1,False,True,False
0.345,0.161,bridge region,1,False,True,False
0.345,0.16716666666666669,bridge region,1,False,True,False
0.345,0.17333333333333334,bridge region,1,False,True,False
0.345,0.1795,bridge region,1,False,True,False
0.345,0.1856666666666667,bridge region,1,False,True,False
0.345,0.19183333333333336,bridge region,1,False,True,False
0.345,0.198,bridge region,1,False,True,False
0.345,0.20416666666666666,bridge region,1,False,True,False
0.345,0.21033333333333332,bridge region,1,False,True,False
0.345,0.21650000000000003,bridge region,1,False,True,False
0.345,0.22266666666666668,bridge region,1,False,True,False
0.345,0.22883333333333333,bridge region,1,False,True,False
0.345,0.235,bridge region,1,False,True,False
0.345,0.2411666666666667,bridge region,1,False,True,False
0.345,0.24733333333333335,bridge region,1,False,True,False
0.345,0.2535,bridge region,1,False,True,False
0.345,0.25966666666666666,bridge region,1,False,True,False
0.345,0.2658333333333333,bridge region,1,False,True,False
0.345,0.272,bridge region,1,False,True,False
0.345,0.2781666666666667,bridge region,1,False,True,False
0.345,0.2843333333333333,bridge region,1,False,True,False
0.345,0.2905,bridge region,1,False,True,False
0.345,0.2966666666666667,bridge region,1,False,True,False
0.345,0.30283333333333334,threshold trap,2,True,True,False
0.345,0.309,threshold trap,2,True,True,False
0.345,0.31516666666666665,threshold trap,2,True,True,False
0.345,0.32133333333333336,threshold trap,2,True,True,False
0.345,0.32749999999999996,threshold trap,2,True,True,False
0.345,0.33366666666666667,threshold trap,2,True,True,False
0.345,0.3398333333333333,threshold trap,2,True,True,False
0.345,0.346,collapse-prone,2,True,True,True
0.345,0.35216666666666663,collapse-prone,2,True,True,True
0.345,0.35833333333333334,collapse-prone,2,True,True,True
0.345,0.3645,collapse-prone,2,True,True,True
0.345,0.37066666666666664,collapse-prone,2,True,True,True
0.345,0.3768333333333333,collapse-prone,2,True,True,True
0.345,0.383,collapse-prone,2,True,True,True
0.345,0.38916666666666666,collapse-prone,2,True,True,True
0.345,0.3953333333333333,collapse-prone,2,True,True,True
0.345,0.40149999999999997,collapse-prone,2,True,True,True
0.345,0.4076666666666667,collapse-prone,2,True,True,True
0.345,0.4138333333333333,collapse-prone,2,True,True,True
0.345,0.42,collapse-prone,2,True,True,True
0.35,0.05,bridge region,1,False,True,False
0.35,0.05616666666666667,bridge region,1,False,True,False
0.35,0.06233333333333334,bridge region,1,False,True,False
0.35,0.0685,bridge region,1,False,True,False
0.35,0.07466666666666667,bridge region,1,False,True,False
0.35,0.08083333333333334,bridge region,1,False,True,False
0.35,0.087,bridge region,1,False,True,False
0.35,0.09316666666666668,bridge region,1,False,True,False
0.35,0.09933333333333333,bridge region,1,False,True,False
0.35,0.10550000000000001,bridge region,1,False,True,False
0.35,0.11166666666666666,bridge region,1,False,True,False
0.35,0.11783333333333335,bridge region,1,False,True,False
0.35,0.124,bridge region,1,False,True,False
0.35,0.13016666666666665,bridge region,1,False,True,False
0.35,0.13633333333333333,bridge region,1,False,True,False
0.35,0.14250000000000002,bridge region,1,False,True,False
0.35,0.14866666666666667,bridge region,1,False,True,False
0.35,0.15483333333333332,bridge region,1,False,True,False
0.35,0.161,bridge region,1,False,True,False
0.35,0.16716666666666669,bridge region,1,False,True,False
0.35,0.17333333333333334,bridge region,1,False,True,False
0.35,0.1795,bridge region,1,False,True,False
0.35,0.1856666666666667,bridge region,1,False,True,False
0.35,0.19183333333333336,bridge region,1,False,True,False
0.35,0.198,bridge region,1,False,True,False
0.35,0.20416666666666666,bridge region,1,False,True,False
0.35,0.21033333333333332,bridge region,1,False,True,False
0.35,0.21650000000000003,bridge region,1,False,True,False
0.35,0.22266666666666668,bridge region,1,False,True,False
0.35,0.22883333333333333,bridge region,1,False,True,False
0.35,0.235,bridge region,1,False,True,False
0.35,0.2411666666666667,bridge region,1,False,True,False
0.35,0.24733333333333335,bridge region,1,False,True,False
0.35,0.2535,bridge region,1,False,True,False
0.35,0.25966666666666666,bridge region,1,False,True,False
0.35,0.2658333333333333,bridge region,1,False,True,False
0.35,0.272,bridge region,1,False,True,False
0.35,0.2781666666666667,bridge region,1,False,True,False
0.35,0.2843333333333333,bridge region,1,False,True,False
0.35,0.2905,bridge region,1,False,True,False
0.35,0.2966666666666667,bridge region,1,False,True,False
0.35,0.30283333333333334,bridge region,1,False,True,False
0.35,0.309,threshold trap,2,True,True,False
0.35,0.31516666666666665,threshold trap,2,True,True,False
0.35,0.32133333333333336,threshold trap,2,True,True,False
0.35,0.32749999999999996,threshold trap,2,True,True,False
0.35,0.33366666666666667,threshold trap,2,True,True,False
0.35,0.3398333333333333,threshold trap,2,True,True,False
0.35,0.346,threshold trap,2,True,True,False
0.35,0.35216666666666663,collapse-prone,2,True,True,True
0.35,0.35833333333333334,collapse-prone,2,True,True,True
0.35,0.3645,collapse-prone,2,True,True,True
0.35,0.37066666666666664,collapse-prone,2,True,True,True
0.35,0.3768333333333333,collapse-prone,2,True,True,True
0.35,0.383,collapse-prone,2,True,True,True
0.35,0.38916666666666666,collapse-prone,2,True,True,True
0.35,0.3953333333333333,collapse-prone,2,True,True,True
0.35,0.40149999999999997,collapse-prone,2,True,True,True
0.35,0.4076666666666667,collapse-prone,2,True,True,True
0.35,0.4138333333333333,collapse-prone,2,True,True,True
0.35,0.42,collapse-prone,2,True,True,True
0.355,0.05,bridge region,1,False,True,False
0.355,0.05616666666666667,bridge region,1,False,True,False
0.355,0.06233333333333334,bridge region,1,False,True,False
0.355,0.0685,bridge region,1,False,True,False
0.355,0.07466666666666667,bridge region,1,False,True,False
0.355,0.08083333333333334,bridge region,1,False,True,False
0.355,0.087,bridge region,1,False,True,False
0.355,0.09316666666666668,bridge region,1,False,True,False
0.355,0.09933333333333333,bridge region,1,False,True,False
0.355,0.10550000000000001,bridge region,1,False,True,False
0.355,0.11166666666666666,bridge region,1,False,True,False
0.355,0.11783333333333335,bridge region,1,False,True,False
0.355,0.124,bridge region,1,False,True,False
0.355,0.13016666666666665,bridge region,1,False,True,False
0.355,0.13633333333333333,bridge region,1,False,True,False
0.355,0.14250000000000002,bridge region,1,False,True,False
0.355,0.14866666666666667,bridge region,1,False,True,False
0.355,0.15483333333333332,bridge region,1,False,True,False
0.355,0.161,bridge region,1,False,True,False
0.355,0.16716666666666669,bridge region,1,False,True,False
0.355,0.17333333333333334,bridge region,1,False,True,False
0.355,0.1795,bridge region,1,False,True,False
0.355,0.1856666666666667,bridge region,1,False,True,False
0.355,0.19183333333333336,bridge region,1,False,True,False
0.355,0.198,bridge region,1,False,True,False
0.355,0.20416666666666666,bridge region,1,False,True,False
0.355,0.21033333333333332,bridge region,1,False,True,False
0.355,0.21650000000000003,bridge region,1,False,True,False
0.355,0.22266666666666668,bridge region,1,False,True,False
0.355,0.22883333333333333,bridge region,1,False,True,False
0.355,0.235,bridge region,1,False,True,False
0.355,0.2411666666666667,bridge region,1,False,True,False
0.355,0.24733333333333335,bridge region,1,False,True,False
0.355,0.2535,bridge region,1,False,True,False
0.355,0.25966666666666666,bridge region,1,False,True,False
0.355,0.2658333333333333,bridge region,1,False,True,False
0.355,0.272,bridge region,1,False,True,False
0.355,0.2781666666666667,bridge region,1,False,True,False
0.355,0.2843333333333333,bridge region,1,False,True,False
0.355,0.2905,bridge region,1,False,True,False
0.355,0.2966666666666667,bridge region,1,False,True,False
0.355,0.30283333333333334,bridge region,1,False,True,False
0.355,0.309,bridge region,1,False,True,False
0.355,0.31516666666666665,threshold trap,2,True,True,False
0.355,0.32133333333333336,threshold trap,2,True,True,False
0.355,0.32749999999999996,threshold trap,2,True,True,False
0.355,0.33366666666666667,threshold trap,2,True,True,False
0.355,0.3398333333333333,threshold trap,2,True,True,False
0.355,0.346,threshold trap,2,True,True,False
0.355,0.35216666666666663,threshold trap,2,True,True,False
0.355,0.35833333333333334,collapse-prone,2,True,True,True
0.355,0.3645,collapse-prone,2,True,True,True
0.355,0.37066666666666664,collapse-prone,2,True,True,True
0.355,0.3768333333333333,collapse-prone,2,True,True,True
0.355,0.383,collapse-prone,2,True,True,True
0.355,0.38916666666666666,collapse-prone,2,True,True,True
0.355,0.3953333333333333,collapse-prone,2,True,True,True
0.355,0.40149999999999997,collapse-prone,2,True,True,True
0.355,0.4076666666666667,collapse-prone,2,True,True,True
0.355,0.4138333333333333,collapse-prone,2,True,True,True
0.355,0.42,collapse-prone,2,True,True,True
0.36,0.05,bridge region,1,False,True,False
0.36,0.05616666666666667,bridge region,1,False,True,False
0.36,0.06233333333333334,bridge region,1,False,True,False
0.36,0.0685,bridge region,1,False,True,False
0.36,0.07466666666666667,bridge region,1,False,True,False
0.36,0.08083333333333334,bridge region,1,False,True,False
0.36,0.087,bridge region,1,False,True,False
0.36,0.09316666666666668,bridge region,1,False,True,False
0.36,0.09933333333333333,bridge region,1,False,True,False
0.36,0.10550000000000001,bridge region,1,False,True,False
0.36,0.11166666666666666,bridge region,1,False,True,False
0.36,0.11783333333333335,bridge region,1,False,True,False
0.36,0.124,bridge region,1,False,True,False
0.36,0.13016666666666665,bridge region,1,False,True,False
0.36,0.13633333333333333,bridge region,1,False,True,False
0.36,0.14250000000000002,bridge region,1,False,True,False
0.36,0.14866666666666667,bridge region,1,False,True,False
0.36,0.15483333333333332,bridge region,1,False,True,False
0.36,0.161,bridge region,1,False,True,False
0.36,0.16716666666666669,bridge region,1,False,True,False
0.36,0.17333333333333334,bridge region,1,False,True,False
0.36,0.1795,bridge region,1,False,True,False
0.36,0.1856666666666667,bridge region,1,False,True,False
0.36,0.19183333333333336,bridge region,1,False,True,False
0.36,0.198,bridge region,1,False,True,False
0.36,0.20416666666666666,bridge region,1,False,True,False
0.36,0.21033333333333332,bridge region,1,False,True,False
0.36,0.21650000000000003,bridge region,1,False,True,False
0.36,0.22266666666666668,bridge region,1,False,True,False
0.36,0.22883333333333333,bridge region,1,False,True,False
0.36,0.235,bridge region,1,False,True,False
0.36,0.2411666666666667,bridge region,1,False,True,False
0.36,0.24733333333333335,bridge region,1,False,True,False
0.36,0.2535,bridge region,1,False,True,False
0.36,0.25966666666666666,bridge region,1,False,True,False
0.36,0.2658333333333333,bridge region,1,False,True,False
0.36,0.272,bridge region,1,False,True,False
0.36,0.2781666666666667,bridge region,1,False,True,False
0.36,0.2843333333333333,bridge region,1,False,True,False
0.36,0.2905,bridge region,1,False,True,False
0.36,0.2966666666666667,bridge region,1,False,True,False
0.36,0.30283333333333334,bridge region,1,False,True,False
0.36,0.309,bridge region,1,False,True,False
0.36,0.31516666666666665,bridge region,1,False,True,False
